name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,size_score,star_planet_interaction,mass_multiplier_squared,radius_multiplier_squared,orbital_radius_squared,orbital_radius_bin,expanded_planet_type,habitable_zone,planet_surface_temperature,geological_activity_potential,atmospheric_pressure,potential_for_liquid_water,biosignature_potential,radiation_exposure,approximated_mass,approximated_radius,planet_gravity,climate_stability,atmospheric_retention_potential,possibility_of_moon,planetary_composition_hypothesis,atmospheric_density,normalized_stellar_magnitude,normalized_orbital_radius,energy_receipt_score,planetary_energy_receipt,planetary_composition_hypothesis_v2,planetary_composition_hypothesis_v3,planetary_composition_hypothesis_v4,planetary_composition_hypothesis_v5,combined_planetary_composition_hypothesis
Kepler-231 c,1033.0,15.813,Super Earth,2014,24.1,5.972e+24,1.93,6371.0,0.114,0.05284052,0.0,Transit,46.513,1.802682,580.8100000000001,3.7249,0.012996,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,1.439252e+26,12296.03,63532100.725083806,Low,,Medium,Unknown,Medium,0.34160226805066535,0.9999853983394288,1.341587666390094,Extremely High,Unknown,Unknown,Lava World,Maelstrom World,Lava World
Kepler-232 b,4401.0,15.565,Neptune-like,2014,9.69,5.972e+24,0.275,71492.0,0.054,0.012046544,0.0,Transit,2.66475,0.84051,93.89609999999999,0.07562500000000001,0.0029159999999999998,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,5.786868e+25,19660.300000000003,9991932.634707022,Low,,Medium,Unknown,Unknown,0.33593214138735195,0.9999933919492305,1.3359255333365825,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-232 c,4401.0,15.565,Neptune-like,2014,14.0,5.972e+24,0.342,71492.0,0.101,0.031211497,0.0,Transit,4.788,1.572065,196.0,0.11696400000000001,0.010201000000000002,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,8.3608e+25,24450.264000000003,9333981.40921635,Low,,Medium,Unknown,Unknown,0.33593214138735195,0.9999871302882192,1.335919271675571,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-233 b,2794.0,15.477,Neptune-like,2014,6.48,5.972e+24,0.217,71492.0,0.077,0.023271732,0.0,Transit,1.40616,1.191729,41.99040000000001,0.047089,0.005929,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.869856e+25,15513.764,10731159.406395076,Low,,Low,Unknown,Unknown,0.33392016095843435,0.9999903277321399,1.3339104886905742,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-233 c,2794.0,15.477,Neptune-like,2014,7.8,5.972e+24,0.242,71492.0,0.287,0.16536619,0.0,Transit,1.8876,4.441898999999999,60.839999999999996,0.058564,0.08236899999999998,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,4.65816e+25,17301.064,10386159.28370322,Low,,Low,Unknown,Unknown,0.33392016095843435,0.9999623500978337,1.333882511056268,High,Unknown,Unknown,Radiation World,Nexus World,Radiation World
Kepler-234 b,5653.0,15.747,Neptune-like,2014,13.2,5.972e+24,0.33,71492.0,0.04,0.0073921974,0.0,Transit,4.356,0.62988,174.23999999999998,0.10890000000000001,0.0016,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,7.88304e+25,23592.36,9452292.654091612,Low,,Medium,Unknown,Unknown,0.3400932827289771,0.9999952571248509,1.340088539853828,High,Unknown,Unknown,Unknown,Nomad Planet,Nomad Planet
Kepler-234 c,5653.0,15.747,Neptune-like,2014,12.1,5.972e+24,0.313,71492.0,0.077,0.019712524,0.0,Transit,3.7873,1.212519,146.41,0.097969,0.005929,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,7.22612e+25,22376.996,9631364.14778854,Low,,Medium,Unknown,Unknown,0.3400932827289771,0.9999903277321399,1.3400836104611171,High,Unknown,Unknown,Magnetic World,Frozen Sun,Magnetic World
Kepler-235 b,1396.0,16.567,Neptune-like,2014,5.6,5.972e+24,2.23,6371.0,0.037,0.009034907,0.0,Transit,12.488,0.6129789999999999,31.359999999999996,4.9729,0.0013689999999999998,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.34432e+25,14207.33,11057809.20263214,Low,,Low,Unknown,Unknown,0.3588412821802552,0.9999956568053411,1.3588369389855963,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
Kepler-235 c,1396.0,16.567,Super Earth,2014,2.18,5.972e+24,1.28,6371.0,0.065,0.021355236,0.0,Transit,2.7904000000000004,1.076855,4.752400000000001,1.6384,0.0042250000000000005,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.3018960000000002e+25,8154.88,13065539.447960688,Low,,Medium,Unknown,Medium,0.3588412821802552,0.9999919264541003,1.3588332086343555,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
Kepler-235 d,1396.0,16.567,Super Earth,2014,4.86,5.972e+24,2.05,6371.0,0.122,0.0550308,0.0,Transit,9.963,2.021174,23.619600000000002,4.2025,0.014884,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,2.9023920000000005e+25,13060.55,11355841.92254267,Low,,Low,Unknown,Unknown,0.3588412821802552,0.9999843325247886,1.3588256147050437,Extremely High,Unknown,Unknown,Lava World,Nomad Planet,Lava World
Kepler-235 e,1396.0,16.567,Neptune-like,2014,5.56,5.972e+24,2.22,6371.0,0.213,0.12648872,0.0,Transit,12.3432,3.528771,30.913599999999995,4.928400000000001,0.045369,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,3.320432e+25,14143.62,11077955.949690918,Low,,Low,Unknown,Unknown,0.3588412821802552,0.9999722088832559,1.358813491063511,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
Kepler-236 b,942.0,16.014,Super Earth,2014,3.09,5.972e+24,1.57,6371.0,0.065,0.022724163,0.0,Transit,4.8513,1.04091,9.5481,2.4649,0.0042250000000000005,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.845348e+25,10002.47,12309770.77423072,Low,,Medium,Unknown,Medium,0.3461978142576249,0.9999919264541003,1.3461897407117251,Extremely High,Unknown,Unknown,Lava World,Fragmented World,Lava World
Kepler-236 c,942.0,16.014,Super Earth,2014,4.66,5.972e+24,2.0,6371.0,0.132,0.06570842,0.0,Transit,9.32,2.113848,21.715600000000002,4.0,0.017424000000000002,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,2.782952e+25,12742.0,11439754.818230592,Low,,Medium,Unknown,Medium,0.3461978142576249,0.9999830002564883,1.3461808145141132,Extremely High,Unknown,Unknown,Lava World,Nomad Planet,Lava World
Kepler-237 b,2146.0,15.689,Super Earth,2014,2.57,5.972e+24,1.41,6371.0,0.05,0.012867898,0.0,Transit,3.6237,0.7844500000000001,6.604899999999999,1.9880999999999998,0.0025000000000000005,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.534804e+25,8983.109999999999,12693625.735293508,Low,,Medium,Unknown,Medium,0.3387672047190087,0.9999939248565507,1.3387611295755595,High,Unknown,Unknown,Unknown,Maelstrom World,Maelstrom World
Kepler-237 c,2146.0,15.689,Super Earth,2014,4.98,5.972e+24,2.08,6371.0,0.071,0.022176592,0.0,Transit,10.3584,1.113919,24.800400000000003,4.3264000000000005,0.0050409999999999995,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,2.9740560000000005e+25,13251.68,11302993.1405842,Low,,Low,Unknown,Unknown,0.3387672047190087,0.9999911270931201,1.3387583318121288,High,Unknown,Unknown,Canyon World,Fragmented World,Canyon World
Kepler-238 b,5868.0,15.297,Super Earth,2014,3.64,5.972e+24,1.73,6371.0,0.034,0.0057494864,0.0,Transit,6.2972,0.5200980000000001,13.249600000000001,2.9929,0.0011560000000000001,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,2.1738080000000003e+25,11021.83,11942629.756908046,Low,,Medium,Unknown,Medium,0.32980474644473917,0.9999960564858311,1.3298008029305703,High,Unknown,Unknown,Jungle World,Garden World,Jungle World
Kepler-238 c,5868.0,15.297,Neptune-like,2014,6.3,5.972e+24,0.213,71492.0,0.069,0.016974675,0.0,Transit,1.3419,1.0554930000000002,39.69,0.045369,0.0047610000000000005,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.76236e+25,15227.796,10828603.467046035,Low,,Low,Unknown,Unknown,0.32980474644473917,0.9999913935467801,1.3297961399915192,Somewhat High,Unknown,Unknown,Unknown,Maelstrom World,Maelstrom World
Kepler-238 d,5868.0,15.297,Neptune-like,2014,9.64,5.972e+24,0.274,71492.0,0.115,0.03613963,0.0,Transit,2.64136,1.7591550000000002,92.92960000000001,0.07507600000000002,0.013225,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,5.7570080000000005e+25,19588.808,10013064.55831299,Low,,Medium,Unknown,Unknown,0.32980474644473917,0.9999852651125988,1.329790011557338,Somewhat High,Unknown,Unknown,Radiation World,Nexus World,Radiation World
Kepler-238 e,5868.0,15.297,Neptune-like,2013,0.534,1.898e+27,0.5,71492.0,0.1658,0.06488707,0.0,Transit,0.267,2.5362426,0.285156,0.25,0.027489640000000003,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Unknown,Low,1.013532e+27,35746.0,52938150.63353378,Low,,High,Unknown,Medium,0.32980474644473917,0.9999784971896333,1.3297832436343724,Somewhat High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-238 f,5868.0,15.297,Super Earth,2013,13.5,5.972e+24,2.0,6371.0,0.2747,0.13798769,0.0,Transit,27.0,4.2020859,182.25,4.0,0.07546009,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,8.062200000000001e+25,12742.0,33140920.61075386,Low,,Medium,Unknown,Medium,0.32980474644473917,0.9999639887878431,1.3297687352325822,Somewhat High,Unknown,Unknown,Volcanic World,Temporal World,Volcanic World
Kepler-239 b,2114.0,15.252,Neptune-like,2014,6.04,5.972e+24,0.208,71492.0,0.095,0.03230664,0.0,Transit,1.25632,1.44894,36.4816,0.043264,0.009025,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.607088e+25,14870.336,10886828.378175508,Low,,Low,Unknown,Unknown,0.32877589281631536,0.9999879296491994,1.3287638224655147,Somewhat High,Unknown,Unknown,Methane World,Sky World,Methane World
Kepler-239 c,2114.0,15.252,Neptune-like,2014,6.85,5.972e+24,0.224,71492.0,0.268,0.15386721,0.0,Transit,1.5344,4.087536,46.92249999999999,0.050176000000000005,0.07182400000000001,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,4.09082e+25,16014.208,10645979.922958234,Low,,Low,Unknown,Unknown,0.32877589281631536,0.9999648814076043,1.3287407742239197,Somewhat High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-23 b,2726.0,13.567,Neptune-like,2011,0.8,1.898e+27,1.9,6371.0,0.075,0.01943874,0.06,Transit,1.52,1.017525,0.6400000000000001,3.61,0.005625,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,1.5183999999999997e+27,12104.9,691592038.8696536,Low,,Medium,Unknown,Medium,0.29025104028533544,0.9999905941857999,1.2902416344711354,Moderately Low,Unknown,Unknown,Iron World,Unknown,Iron World
Kepler-23 c,2726.0,13.567,Neptune-like,2011,2.7,1.898e+27,0.285,71492.0,0.099,0.029295003,0.02,Transit,0.7695,1.343133,7.290000000000001,0.08122499999999999,0.009801,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Unknown,High,5.1246e+27,20375.22,823837508.6920507,Low,,High,Unknown,Medium,0.29025104028533544,0.9999873967418792,1.2902384370272146,Moderately Low,Unknown,Unknown,Iron World,Frozen Sun,Iron World
Kepler-23 d,2726.0,13.567,Super Earth,2014,17.6,5.972e+24,2.2,6371.0,0.124,0.041889116,0.08,Transit,38.720000000000006,1.682308,309.76000000000005,4.840000000000001,0.015375999999999999,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,1.051072e+26,14016.2,35707389.21023985,Low,,Medium,Unknown,Medium,0.29025104028533544,0.9999840660711286,1.290235106356464,Moderately Low,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-240 b,2436.0,15.953,Super Earth,2014,2.45,5.972e+24,1.37,6371.0,0.048,0.011225188,0.0,Transit,3.3565000000000005,0.765744,6.002500000000001,1.8769000000000002,0.002304,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.4631400000000002e+25,8728.27,12817866.418242369,Low,,Medium,Unknown,Medium,0.34480314600576156,0.9999941913102107,1.3447973373159723,Extremely High,Unknown,Unknown,Lava World,Binary World,Lava World
Kepler-240 c,2436.0,15.953,Super Earth,2014,0.322,1.898e+27,2.2,6371.0,0.074,0.021902807,0.0,Transit,0.7084,1.1805219999999998,0.10368400000000001,4.840000000000001,0.005475999999999999,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,6.11156e+26,14016.2,207624074.85094592,Low,,Medium,Unknown,Medium,0.34480314600576156,0.99999072741263,1.3447938734183915,Extremely High,Unknown,Unknown,Lava World,Garden World,Lava World
Kepler-241 b,1670.0,15.708,Neptune-like,2014,6.04,5.972e+24,0.208,71492.0,0.094,0.034770705,0.0,Transit,1.25632,1.476552,36.4816,0.043264,0.008836,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.607088e+25,14870.336,10886828.378175508,Low,,Low,Unknown,Unknown,0.33920160958434314,0.9999880628760294,1.3391896724603725,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-241 c,1670.0,15.708,Neptune-like,2014,7.13,5.972e+24,0.229,71492.0,0.189,0.09883641,0.0,Transit,1.63277,2.968812,50.8369,0.052441,0.035721,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,4.258036e+25,16371.668,10602533.98381617,Low,,Low,Unknown,Unknown,0.33920160958434314,0.9999754063271766,1.3391770159115197,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-242 b,1958.0,15.489,Neptune-like,2014,7.32,5.972e+24,0.233,71492.0,0.075,0.022450376,0.0,Transit,1.7055600000000002,1.161675,53.58240000000001,0.054289000000000004,0.005625,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,4.371504e+25,16657.636000000002,10514541.682119628,Low,,Low,Unknown,Unknown,0.334194521926014,0.9999905941857999,1.334185116111814,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-242 c,1958.0,15.489,Super Earth,2014,4.66,5.972e+24,2.0,6371.0,0.109,0.039698835,0.0,Transit,9.32,1.688301,21.715600000000002,4.0,0.011881,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,2.782952e+25,12742.0,11439754.818230592,Low,,Medium,Unknown,Medium,0.334194521926014,0.999986064473579,1.334180586399593,High,Unknown,Unknown,Unknown,Maelstrom World,Maelstrom World
Kepler-243 b,2263.0,15.159,Neptune-like,2014,6.57,5.972e+24,0.219,71492.0,0.062,0.015605749,0.0,Transit,1.43883,0.939858,43.1649,0.047961,0.0038439999999999998,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.9236040000000005e+25,15656.748,10682385.533733672,Low,,Low,Unknown,Unknown,0.3266495953175728,0.9999923261345903,1.3266419214521632,Somewhat High,Unknown,Unknown,Methane World,Sky World,Methane World
Kepler-243 c,2263.0,15.159,Super Earth,2014,4.62,5.972e+24,1.99,6371.0,0.142,0.054757014,0.0,Transit,9.1938,2.152578,21.3444,3.9601,0.020163999999999998,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,2.759064e+25,12678.29,11455831.416279824,Low,,Medium,Unknown,Medium,0.3266495953175728,0.999981667988188,1.3266312633057609,Somewhat High,Unknown,Unknown,Tidally Locked World,Arcane World,Tidally Locked World
Kepler-244 b,3381.0,15.747,Neptune-like,2014,8.05,5.972e+24,0.246,71492.0,0.05,0.011772759,0.0,Transit,1.9803,0.78735,64.80250000000001,0.060516,0.0025000000000000005,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,4.8074600000000005e+25,17587.032,10373296.085165236,Low,,Medium,Unknown,Unknown,0.3400932827289771,0.9999939248565507,1.340087207585528,High,Unknown,Unknown,Tidally Locked World,Arcane World,Tidally Locked World
Kepler-244 c,3381.0,15.747,Super Earth,2014,4.86,5.972e+24,2.05,6371.0,0.087,0.026830938,0.0,Transit,9.963,1.369989,23.619600000000002,4.2025,0.007568999999999999,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,2.9023920000000005e+25,13060.55,11355841.92254267,Low,,Low,Unknown,Unknown,0.3400932827289771,0.9999889954638396,1.3400822781928166,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-244 d,3381.0,15.747,Super Earth,2014,15.2,5.972e+24,0.206,71492.0,0.14,0.0550308,0.0,Transit,3.1312,2.20458,231.04,0.042435999999999995,0.019600000000000003,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,9.07744e+25,14727.352,27931885.635382425,Low,,Medium,Unknown,Medium,0.3400932827289771,0.999981934441848,1.340075217170825,High,Unknown,Unknown,Jungle World,Garden World,Jungle World
Kepler-245 b,2810.0,15.546,Neptune-like,2014,7.13,5.972e+24,0.229,71492.0,0.071,0.02053388,0.0,Transit,1.63277,1.1037659999999998,50.8369,0.052441,0.0050409999999999995,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,4.258036e+25,16371.668,10602533.98381617,Low,,Low,Unknown,Unknown,0.3354977365220175,0.9999911270931201,1.3354888636151376,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-245 c,2810.0,15.546,Super Earth,2014,0.71,1.898e+27,2.18,6371.0,0.124,0.04791239,0.0,Transit,1.5478,1.927704,0.5041,4.752400000000001,0.015375999999999999,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,Low,1.34758e+27,13888.78,466243254.6783753,Low,,Medium,Unknown,Medium,0.3354977365220175,0.9999840660711286,1.335481802593146,High,Unknown,Unknown,Iron World,Nexus World,Iron World
Kepler-245 d,2810.0,15.546,Neptune-like,2014,21.6,5.972e+24,0.27,71492.0,0.202,0.09938398,0.0,Transit,5.832000000000001,3.140292,466.56000000000006,0.0729,0.04080400000000001,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,1.2899520000000002e+26,19302.84,23105604.26555728,Low,,High,Unknown,Medium,0.3354977365220175,0.9999736743783862,1.3354714109004038,High,Unknown,Unknown,Volcanic World,Temporal World,Volcanic World
Kepler-245 e,2810.0,15.546,Super Earth,2016,3.71,5.972e+24,1.75,6371.0,0.04,0.008761123,0.0,Transit,6.4925,0.62184,13.7641,3.0625,0.0016,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,2.215612e+25,11149.25,11895661.662611334,Low,,Medium,Unknown,Medium,0.3354977365220175,0.9999952571248509,1.3354929936468685,High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-246 b,2042.0,15.197,Neptune-like,2014,6.08,5.972e+24,0.209,71492.0,0.052,0.012594113,0.0,Transit,1.27072,0.790244,36.9664,0.043681,0.002704,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,3.630976e+25,14941.828,10854307.353980802,Low,,Low,Unknown,Unknown,0.3275184050482418,0.9999936584028906,1.3275120634511324,Somewhat High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-246 c,2042.0,15.197,Super Earth,2014,2.86,5.972e+24,1.5,6371.0,0.095,0.030663928,0.0,Transit,4.29,1.443715,8.179599999999999,2.25,0.009025,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.707992e+25,9556.5,12481716.272823842,Low,,Medium,Unknown,Medium,0.3275184050482418,0.9999879296491994,1.3275063346974412,Somewhat High,Unknown,Unknown,Unknown,Unknown,Rocky
Kepler-247 b,2165.0,15.199,Super Earth,2014,3.33,5.972e+24,1.64,6371.0,0.042,0.009034907,0.0,Transit,5.4612,0.638358,11.0889,2.6895999999999995,0.0017640000000000002,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.9886760000000003e+25,10448.44,12157585.391611077,Low,,Medium,Unknown,Medium,0.3275641318761717,0.9999949906711909,1.3275591225473626,Somewhat High,Unknown,Unknown,Titanium World,Dyson Sphere,Titanium World
Kepler-247 c,2165.0,15.199,Neptune-like,2014,15.7,5.972e+24,0.365,71492.0,0.084,0.025735795,0.0,Transit,5.730499999999999,1.276716,246.48999999999998,0.13322499999999998,0.007056000000000001,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,9.37604e+25,26094.58,9189778.239979109,Low,,Medium,Unknown,Unknown,0.3275641318761717,0.9999893951443297,1.3275535270205014,Somewhat High,Unknown,Unknown,Plateau World,Eldritch World,Plateau World
Kepler-247 d,2165.0,15.199,Neptune-like,2014,14.7,5.972e+24,0.352,71492.0,0.14,0.056125943,0.0,Transit,5.1744,2.12786,216.08999999999997,0.12390399999999999,0.019600000000000003,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,8.77884e+25,25165.184,9251733.53261364,Low,,Medium,Unknown,Unknown,0.3275641318761717,0.999981934441848,1.3275460663180199,Somewhat High,Unknown,Unknown,Tidally Locked World,Arcane World,Tidally Locked World
Kepler-248 b,2410.0,15.506,Neptune-like,2014,9.38,5.972e+24,0.269,71492.0,0.066,0.017248461,0.0,Transit,2.52322,1.023396,87.98440000000001,0.07236100000000001,0.0043560000000000005,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,High,5.601736000000001e+25,19231.348,10108562.167975558,Low,,Medium,Unknown,Unknown,0.33458319996341856,0.9999917932272702,1.3345749931906887,High,Unknown,Unknown,Tidally Locked World,Arcane World,Tidally Locked World
Kepler-248 c,2410.0,15.506,Neptune-like,2014,15.6,5.972e+24,0.363,71492.0,0.123,0.044353183,0.0,Transit,5.6628,1.907238,243.35999999999999,0.131769,0.015129,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,9.31632e+25,25951.596,9232141.585513974,Low,,Medium,Unknown,Unknown,0.33458319996341856,0.9999841992979586,1.3345673992613771,High,Unknown,Unknown,Storm World,Binary World,Storm World
Kepler-249 b,621.0,16.37,Super Earth,2014,1.32,5.972e+24,1.09,6371.0,0.035,0.009034907,0.0,Transit,1.4388,0.5729500000000001,1.7424000000000002,1.1881000000000002,0.0012250000000000002,<0.5,Super Earth - Close,No,Hot,,Unknown,,Unknown,High,7.883040000000001e+24,6944.39,10909672.824944926,Low,,Low,Unknown,Unknown,0.35433718962915545,0.9999959232590011,1.3543331128881566,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
Kepler-249 c,621.0,16.37,Super Earth,2014,2.89,5.972e+24,1.51,6371.0,0.058,0.01943874,0.0,Transit,4.3639,0.94946,8.3521,2.2801,0.0033640000000000002,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.725908e+25,9620.21,12446141.649418058,Low,,Medium,Unknown,Medium,0.35433718962915545,0.9999928590419105,1.3543300486710659,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
Kepler-249 d,621.0,16.37,Super Earth,2014,3.09,5.972e+24,1.57,6371.0,0.097,0.042162903,0.0,Transit,4.8513,1.5878900000000002,9.5481,2.4649,0.009409,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,1.845348e+25,10002.47,12309770.77423072,Low,,Medium,Unknown,Medium,0.35433718962915545,0.9999876631955393,1.3543248528246947,Extremely High,Unknown,Unknown,Lava World,Eldritch World,Lava World
Kepler-24 b,3774.0,15.04,Neptune-like,2011,1.6,1.898e+27,0.214,71492.0,0.08,0.022176592,0.0,Transit,0.3424,1.2032,2.5600000000000005,0.045795999999999996,0.0064,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Unknown,High,3.0367999999999995e+27,15299.288,865884475.0278925,Low,,Medium,Unknown,Medium,0.323928849055741,0.9999899280516498,1.3239187771073908,Somewhat High,Unknown,Unknown,Iron World,Unknown,Iron World
Kepler-24 c,3774.0,15.04,Neptune-like,2011,1.6,1.898e+27,0.25,71492.0,0.106,0.033675566,0.0,Transit,0.4,1.59424,2.5600000000000005,0.0625,0.011236,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Unknown,Low,3.0367999999999995e+27,17873.0,634464726.6940378,Low,,High,Unknown,Medium,0.323928849055741,0.999986464154069,1.32391531320981,Somewhat High,Unknown,Unknown,Iron World,Unknown,Iron World
Kepler-24 d,3774.0,15.04,Super Earth,2014,3.43,5.972e+24,1.67,6371.0,0.051,0.011498973,0.0,Transit,5.7281,0.7670399999999999,11.7649,2.7889,0.0026009999999999996,<0.5,Super Earth - Close,No,Hot,,Unknown,,Medium,High,2.0483960000000003e+25,10639.57,12076802.636365142,Low,,Medium,Unknown,Medium,0.323928849055741,0.9999937916297207,1.3239226406854616,Somewhat High,Unknown,Unknown,Unknown,Unknown,Rocky
